,close_time
95752,2025-03-13 20:59:59.999
95753,2025-03-13 21:29:59.999
95754,2025-03-13 21:59:59.999
95755,2025-03-13 22:29:59.999
95756,2025-03-13 22:59:59.999
95757,2025-03-13 23:29:59.999
95758,2025-03-13 23:59:59.999
95759,2025-03-14 00:29:59.999
95760,2025-03-14 00:59:59.999
95761,2025-03-14 01:29:59.999
95762,2025-03-14 01:59:59.999
95763,2025-03-14 02:29:59.999
95764,2025-03-14 02:59:59.999
95765,2025-03-14 03:29:59.999
95766,2025-03-14 03:59:59.999
95767,2025-03-14 04:29:59.999
95768,2025-03-14 04:59:59.999
95769,2025-03-14 05:29:59.999
95770,2025-03-14 05:59:59.999
95771,2025-03-14 06:29:59.999
95772,2025-03-14 06:59:59.999
95773,2025-03-14 07:29:59.999
95774,2025-03-14 07:59:59.999
95775,2025-03-14 08:29:59.999
95776,2025-03-14 08:59:59.999
95777,2025-03-14 09:29:59.999
95778,2025-03-14 09:59:59.999
95779,2025-03-14 10:29:59.999
95780,2025-03-14 10:59:59.999
95781,2025-03-14 11:29:59.999
95782,2025-03-14 11:59:59.999
95783,2025-03-14 12:29:59.999
95784,2025-03-14 12:59:59.999
95785,2025-03-14 13:29:59.999
95786,2025-03-14 13:59:59.999
95787,2025-03-14 14:29:59.999
95788,2025-03-14 14:59:59.999
95789,2025-03-14 15:29:59.999
95790,2025-03-14 15:59:59.999
95791,2025-03-14 16:29:59.999
95792,2025-03-14 16:59:59.999
95793,2025-03-14 17:29:59.999
95794,2025-03-14 17:59:59.999
95795,2025-03-14 18:29:59.999
95796,2025-03-14 18:59:59.999
95797,2025-03-14 19:29:59.999
95798,2025-03-14 19:59:59.999
95799,2025-03-14 20:29:59.999
95800,2025-03-14 20:59:59.999
95801,2025-03-14 21:29:59.999
95802,2025-03-14 21:59:59.999
95803,2025-03-14 22:29:59.999
95804,2025-03-14 22:59:59.999
95805,2025-03-14 23:29:59.999
95806,2025-03-14 23:59:59.999
95807,2025-03-15 00:29:59.999
95808,2025-03-15 00:59:59.999
95809,2025-03-15 01:29:59.999
95810,2025-03-15 01:59:59.999
95811,2025-03-15 02:29:59.999
95812,2025-03-15 02:59:59.999
95813,2025-03-15 03:29:59.999
95814,2025-03-15 03:59:59.999
95815,2025-03-15 04:29:59.999
95816,2025-03-15 04:59:59.999
95817,2025-03-15 05:29:59.999
95818,2025-03-15 05:59:59.999
95819,2025-03-15 06:29:59.999
95820,2025-03-15 06:59:59.999
95821,2025-03-15 07:29:59.999
95822,2025-03-15 07:59:59.999
95823,2025-03-15 08:29:59.999
95824,2025-03-15 08:59:59.999
95825,2025-03-15 09:29:59.999
95826,2025-03-15 09:59:59.999
95827,2025-03-15 10:29:59.999
95828,2025-03-15 10:59:59.999
95829,2025-03-15 11:29:59.999
95830,2025-03-15 11:59:59.999
95831,2025-03-15 12:29:59.999
95832,2025-03-15 12:59:59.999
95833,2025-03-15 13:29:59.999
95834,2025-03-15 13:59:59.999
95835,2025-03-15 14:29:59.999
95836,2025-03-15 14:59:59.999
95837,2025-03-15 15:29:59.999
95838,2025-03-15 15:59:59.999
95839,2025-03-15 16:29:59.999
95840,2025-03-15 16:59:59.999
95841,2025-03-15 17:29:59.999
95842,2025-03-15 17:59:59.999
95843,2025-03-15 18:29:59.999
95844,2025-03-15 18:59:59.999
95845,2025-03-15 19:29:59.999
95846,2025-03-15 19:59:59.999
95847,2025-03-15 20:29:59.999
95848,2025-03-15 20:59:59.999
95849,2025-03-15 21:29:59.999
95850,2025-03-15 21:59:59.999
95851,2025-03-15 22:29:59.999
95852,2025-03-15 22:59:59.999
95853,2025-03-15 23:29:59.999
95854,2025-03-15 23:59:59.999
95855,2025-03-16 00:29:59.999
95856,2025-03-16 00:59:59.999
95857,2025-03-16 01:29:59.999
95858,2025-03-16 01:59:59.999
95859,2025-03-16 02:29:59.999
95860,2025-03-16 02:59:59.999
95861,2025-03-16 03:29:59.999
95862,2025-03-16 03:59:59.999
95863,2025-03-16 04:29:59.999
95864,2025-03-16 04:59:59.999
95865,2025-03-16 05:29:59.999
95866,2025-03-16 05:59:59.999
95867,2025-03-16 06:29:59.999
95868,2025-03-16 06:59:59.999
95869,2025-03-16 07:29:59.999
95870,2025-03-16 07:59:59.999
95871,2025-03-16 08:29:59.999
95872,2025-03-16 08:59:59.999
95873,2025-03-16 09:29:59.999
95874,2025-03-16 09:59:59.999
95875,2025-03-16 10:29:59.999
95876,2025-03-16 10:59:59.999
95877,2025-03-16 11:29:59.999
95878,2025-03-16 11:59:59.999
95879,2025-03-16 12:29:59.999
95880,2025-03-16 12:59:59.999
95881,2025-03-16 13:29:59.999
95882,2025-03-16 13:59:59.999
95883,2025-03-16 14:29:59.999
95884,2025-03-16 14:59:59.999
95885,2025-03-16 15:29:59.999
95886,2025-03-16 15:59:59.999
95887,2025-03-16 16:29:59.999
95888,2025-03-16 16:59:59.999
95889,2025-03-16 17:29:59.999
95890,2025-03-16 17:59:59.999
95891,2025-03-16 18:29:59.999
95892,2025-03-16 18:59:59.999
95893,2025-03-16 19:29:59.999
95894,2025-03-16 19:59:59.999
95895,2025-03-16 20:29:59.999
95896,2025-03-16 20:59:59.999
95897,2025-03-16 21:29:59.999
95898,2025-03-16 21:59:59.999
95899,2025-03-16 22:29:59.999
95900,2025-03-16 22:59:59.999
95901,2025-03-16 23:29:59.999
95902,2025-03-16 23:59:59.999
95903,2025-03-17 00:29:59.999
95904,2025-03-17 00:59:59.999
95905,2025-03-17 01:29:59.999
95906,2025-03-17 01:59:59.999
95907,2025-03-17 02:29:59.999
95908,2025-03-17 02:59:59.999
95909,2025-03-17 03:29:59.999
95910,2025-03-17 03:59:59.999
95911,2025-03-17 04:29:59.999
95912,2025-03-17 04:59:59.999
95913,2025-03-17 05:29:59.999
95914,2025-03-17 05:59:59.999
95915,2025-03-17 06:29:59.999
95916,2025-03-17 06:59:59.999
95917,2025-03-17 07:29:59.999
95918,2025-03-17 07:59:59.999
95919,2025-03-17 08:29:59.999
95920,2025-03-17 08:59:59.999
95921,2025-03-17 09:29:59.999
95922,2025-03-17 09:59:59.999
95923,2025-03-17 10:29:59.999
95924,2025-03-17 10:59:59.999
95925,2025-03-17 11:29:59.999
95926,2025-03-17 11:59:59.999
95927,2025-03-17 12:29:59.999
95928,2025-03-17 12:59:59.999
95929,2025-03-17 13:29:59.999
95930,2025-03-17 13:59:59.999
95931,2025-03-17 14:29:59.999
95932,2025-03-17 14:59:59.999
95933,2025-03-17 15:29:59.999
95934,2025-03-17 15:59:59.999
95935,2025-03-17 16:29:59.999
95936,2025-03-17 16:59:59.999
95937,2025-03-17 17:29:59.999
95938,2025-03-17 17:59:59.999
95939,2025-03-17 18:29:59.999
95940,2025-03-17 18:59:59.999
95941,2025-03-17 19:29:59.999
95942,2025-03-17 19:59:59.999
95943,2025-03-17 20:29:59.999
95944,2025-03-17 20:59:59.999
95945,2025-03-17 21:29:59.999
95946,2025-03-17 21:59:59.999
95947,2025-03-17 22:29:59.999
95948,2025-03-17 22:59:59.999
95949,2025-03-17 23:29:59.999
95950,2025-03-17 23:59:59.999
95951,2025-03-18 00:29:59.999
95952,2025-03-18 00:59:59.999
95953,2025-03-18 01:29:59.999
95954,2025-03-18 01:59:59.999
95955,2025-03-18 02:29:59.999
95956,2025-03-18 02:59:59.999
95957,2025-03-18 03:29:59.999
95958,2025-03-18 03:59:59.999
95959,2025-03-18 04:29:59.999
95960,2025-03-18 04:59:59.999
95961,2025-03-18 05:29:59.999
95962,2025-03-18 05:59:59.999
95963,2025-03-18 06:29:59.999
95964,2025-03-18 06:59:59.999
95965,2025-03-18 07:29:59.999
95966,2025-03-18 07:59:59.999
95967,2025-03-18 08:29:59.999
95968,2025-03-18 08:59:59.999
95969,2025-03-18 09:29:59.999
95970,2025-03-18 09:59:59.999
95971,2025-03-18 10:29:59.999
95972,2025-03-18 10:59:59.999
95973,2025-03-18 11:29:59.999
95974,2025-03-18 11:59:59.999
95975,2025-03-18 12:29:59.999
95976,2025-03-18 12:59:59.999
95977,2025-03-18 13:29:59.999
95978,2025-03-18 13:59:59.999
95979,2025-03-18 14:29:59.999
95980,2025-03-18 14:59:59.999
95981,2025-03-18 15:29:59.999
95982,2025-03-18 15:59:59.999
95983,2025-03-18 16:29:59.999
95984,2025-03-18 16:59:59.999
95985,2025-03-18 17:29:59.999
95986,2025-03-18 17:59:59.999
95987,2025-03-18 18:29:59.999
95988,2025-03-18 18:59:59.999
95989,2025-03-18 19:29:59.999
95990,2025-03-18 19:59:59.999
95991,2025-03-18 20:29:59.999
95992,2025-03-18 20:59:59.999
95993,2025-03-18 21:29:59.999
95994,2025-03-18 21:59:59.999
95995,2025-03-18 22:29:59.999
95996,2025-03-18 22:59:59.999
95997,2025-03-18 23:29:59.999
95998,2025-03-18 23:59:59.999
95999,2025-03-19 00:29:59.999
96000,2025-03-19 00:59:59.999
96001,2025-03-19 01:29:59.999
96002,2025-03-19 01:59:59.999
96003,2025-03-19 02:29:59.999
96004,2025-03-19 02:59:59.999
96005,2025-03-19 03:29:59.999
96006,2025-03-19 03:59:59.999
96007,2025-03-19 04:29:59.999
96008,2025-03-19 04:59:59.999
96009,2025-03-19 05:29:59.999
96010,2025-03-19 05:59:59.999
96011,2025-03-19 06:29:59.999
96012,2025-03-19 06:59:59.999
96013,2025-03-19 07:29:59.999
96014,2025-03-19 07:59:59.999
96015,2025-03-19 08:29:59.999
96016,2025-03-19 08:59:59.999
96017,2025-03-19 09:29:59.999
96018,2025-03-19 09:59:59.999
96019,2025-03-19 10:29:59.999
96020,2025-03-19 10:59:59.999
96021,2025-03-19 11:29:59.999
96022,2025-03-19 11:59:59.999
96023,2025-03-19 12:29:59.999
96024,2025-03-19 12:59:59.999
96025,2025-03-19 13:29:59.999
96026,2025-03-19 13:59:59.999
96027,2025-03-19 14:29:59.999
96028,2025-03-19 14:59:59.999
96029,2025-03-19 15:29:59.999
96030,2025-03-19 15:59:59.999
96031,2025-03-19 16:29:59.999
96032,2025-03-19 16:59:59.999
96033,2025-03-19 17:29:59.999
96034,2025-03-19 17:59:59.999
96035,2025-03-19 18:29:59.999
96036,2025-03-19 18:59:59.999
96037,2025-03-19 19:29:59.999
96038,2025-03-19 19:59:59.999
96039,2025-03-19 20:29:59.999
96040,2025-03-19 20:59:59.999
96041,2025-03-19 21:29:59.999
96042,2025-03-19 21:59:59.999
96043,2025-03-19 22:29:59.999
96044,2025-03-19 22:59:59.999
96045,2025-03-19 23:29:59.999
96046,2025-03-19 23:59:59.999
96047,2025-03-20 00:29:59.999
96048,2025-03-20 00:59:59.999
96049,2025-03-20 01:29:59.999
96050,2025-03-20 01:59:59.999
96051,2025-03-20 02:29:59.999
96052,2025-03-20 02:59:59.999
96053,2025-03-20 03:29:59.999
96054,2025-03-20 03:59:59.999
96055,2025-03-20 04:29:59.999
96056,2025-03-20 04:59:59.999
96057,2025-03-20 05:29:59.999
96058,2025-03-20 05:59:59.999
96059,2025-03-20 06:29:59.999
96060,2025-03-20 06:59:59.999
96061,2025-03-20 07:29:59.999
96062,2025-03-20 07:59:59.999
96063,2025-03-20 08:29:59.999
96064,2025-03-20 08:59:59.999
96065,2025-03-20 09:29:59.999
96066,2025-03-20 09:59:59.999
96067,2025-03-20 10:29:59.999
96068,2025-03-20 10:59:59.999
96069,2025-03-20 11:29:59.999
96070,2025-03-20 11:59:59.999
96071,2025-03-20 12:29:59.999
96072,2025-03-20 12:59:59.999
96073,2025-03-20 13:29:59.999
96074,2025-03-20 13:59:59.999
96075,2025-03-20 14:29:59.999
96076,2025-03-20 14:59:59.999
96077,2025-03-20 15:29:59.999
96078,2025-03-20 15:59:59.999
96079,2025-03-20 16:29:59.999
96080,2025-03-20 16:59:59.999
96081,2025-03-20 17:29:59.999
96082,2025-03-20 17:59:59.999
96083,2025-03-20 18:29:59.999
96084,2025-03-20 18:59:59.999
96085,2025-03-20 19:29:59.999
96086,2025-03-20 19:59:59.999
96087,2025-03-20 20:29:59.999
96088,2025-03-20 20:59:59.999
96089,2025-03-20 21:29:59.999
96090,2025-03-20 21:59:59.999
96091,2025-03-20 22:29:59.999
96092,2025-03-20 22:59:59.999
96093,2025-03-20 23:29:59.999
96094,2025-03-20 23:59:59.999
96095,2025-03-21 00:29:59.999
96096,2025-03-21 00:59:59.999
96097,2025-03-21 01:29:59.999
96098,2025-03-21 01:59:59.999
96099,2025-03-21 02:29:59.999
96100,2025-03-21 02:59:59.999
96101,2025-03-21 03:29:59.999
96102,2025-03-21 03:59:59.999
96103,2025-03-21 04:29:59.999
96104,2025-03-21 04:59:59.999
96105,2025-03-21 05:29:59.999
96106,2025-03-21 05:59:59.999
96107,2025-03-21 06:29:59.999
96108,2025-03-21 06:59:59.999
96109,2025-03-21 07:29:59.999
96110,2025-03-21 07:59:59.999
96111,2025-03-21 08:29:59.999
96112,2025-03-21 08:59:59.999
96113,2025-03-21 09:29:59.999
96114,2025-03-21 09:59:59.999
96115,2025-03-21 10:29:59.999
96116,2025-03-21 10:59:59.999
96117,2025-03-21 11:29:59.999
96118,2025-03-21 11:59:59.999
96119,2025-03-21 12:29:59.999
96120,2025-03-21 12:59:59.999
96121,2025-03-21 13:29:59.999
96122,2025-03-21 13:59:59.999
96123,2025-03-21 14:29:59.999
96124,2025-03-21 14:59:59.999
96125,2025-03-21 15:29:59.999
96126,2025-03-21 15:59:59.999
96127,2025-03-21 16:29:59.999
96128,2025-03-21 16:59:59.999
96129,2025-03-21 17:29:59.999
96130,2025-03-21 17:59:59.999
96131,2025-03-21 18:29:59.999
96132,2025-03-21 18:59:59.999
96133,2025-03-21 19:29:59.999
96134,2025-03-21 19:59:59.999
96135,2025-03-21 20:29:59.999
96136,2025-03-21 20:59:59.999
96137,2025-03-21 21:29:59.999
96138,2025-03-21 21:59:59.999
96139,2025-03-21 22:29:59.999
96140,2025-03-21 22:59:59.999
96141,2025-03-21 23:29:59.999
96142,2025-03-21 23:59:59.999
96143,2025-03-22 00:29:59.999
96144,2025-03-22 00:59:59.999
96145,2025-03-22 01:29:59.999
96146,2025-03-22 01:59:59.999
96147,2025-03-22 02:29:59.999
96148,2025-03-22 02:59:59.999
96149,2025-03-22 03:29:59.999
96150,2025-03-22 03:59:59.999
96151,2025-03-22 04:29:59.999
96152,2025-03-22 04:59:59.999
96153,2025-03-22 05:29:59.999
96154,2025-03-22 05:59:59.999
96155,2025-03-22 06:29:59.999
96156,2025-03-22 06:59:59.999
96157,2025-03-22 07:29:59.999
96158,2025-03-22 07:59:59.999
96159,2025-03-22 08:29:59.999
96160,2025-03-22 08:59:59.999
96161,2025-03-22 09:29:59.999
96162,2025-03-22 09:59:59.999
96163,2025-03-22 10:29:59.999
96164,2025-03-22 10:59:59.999
96165,2025-03-22 11:29:59.999
96166,2025-03-22 11:59:59.999
96167,2025-03-22 12:29:59.999
96168,2025-03-22 12:59:59.999
96169,2025-03-22 13:29:59.999
96170,2025-03-22 13:59:59.999
96171,2025-03-22 14:29:59.999
96172,2025-03-22 14:59:59.999
96173,2025-03-22 15:29:59.999
96174,2025-03-22 15:59:59.999
96175,2025-03-22 16:29:59.999
96176,2025-03-22 16:59:59.999
96177,2025-03-22 17:29:59.999
96178,2025-03-22 17:59:59.999
96179,2025-03-22 18:29:59.999
96180,2025-03-22 18:59:59.999
96181,2025-03-22 19:29:59.999
96182,2025-03-22 19:59:59.999
96183,2025-03-22 20:29:59.999
96184,2025-03-22 20:59:59.999
96185,2025-03-22 21:29:59.999
96186,2025-03-22 21:59:59.999
96187,2025-03-22 22:29:59.999
96188,2025-03-22 22:59:59.999
96189,2025-03-22 23:29:59.999
96190,2025-03-22 23:59:59.999
96191,2025-03-23 00:29:59.999
96192,2025-03-23 00:59:59.999
96193,2025-03-23 01:29:59.999
96194,2025-03-23 01:59:59.999
96195,2025-03-23 02:29:59.999
96196,2025-03-23 02:59:59.999
96197,2025-03-23 03:29:59.999
96198,2025-03-23 03:59:59.999
96199,2025-03-23 04:29:59.999
96200,2025-03-23 04:59:59.999
96201,2025-03-23 05:29:59.999
96202,2025-03-23 05:59:59.999
96203,2025-03-23 06:29:59.999
96204,2025-03-23 06:59:59.999
96205,2025-03-23 07:29:59.999
96206,2025-03-23 07:59:59.999
96207,2025-03-23 08:29:59.999
96208,2025-03-23 08:59:59.999
96209,2025-03-23 09:29:59.999
96210,2025-03-23 09:59:59.999
96211,2025-03-23 10:29:59.999
96212,2025-03-23 10:59:59.999
96213,2025-03-23 11:29:59.999
96214,2025-03-23 11:59:59.999
96215,2025-03-23 12:29:59.999
96216,2025-03-23 12:59:59.999
96217,2025-03-23 13:29:59.999
96218,2025-03-23 13:59:59.999
96219,2025-03-23 14:29:59.999
96220,2025-03-23 14:59:59.999
96221,2025-03-23 15:29:59.999
96222,2025-03-23 15:59:59.999
96223,2025-03-23 16:29:59.999
96224,2025-03-23 16:59:59.999
96225,2025-03-23 17:29:59.999
96226,2025-03-23 17:59:59.999
96227,2025-03-23 18:29:59.999
96228,2025-03-23 18:59:59.999
96229,2025-03-23 19:29:59.999
96230,2025-03-23 19:59:59.999
96231,2025-03-23 20:29:59.999
96232,2025-03-23 20:59:59.999
96233,2025-03-23 21:29:59.999
96234,2025-03-23 21:59:59.999
96235,2025-03-23 22:29:59.999
96236,2025-03-23 22:59:59.999
96237,2025-03-23 23:29:59.999
96238,2025-03-23 23:59:59.999
96239,2025-03-24 00:29:59.999
96240,2025-03-24 00:59:59.999
96241,2025-03-24 01:29:59.999
96242,2025-03-24 01:59:59.999
96243,2025-03-24 02:29:59.999
96244,2025-03-24 02:59:59.999
96245,2025-03-24 03:29:59.999
96246,2025-03-24 03:59:59.999
96247,2025-03-24 04:29:59.999
96248,2025-03-24 04:59:59.999
96249,2025-03-24 05:29:59.999
96250,2025-03-24 05:59:59.999
96251,2025-03-24 06:29:59.999
96252,2025-03-24 06:59:59.999
96253,2025-03-24 07:29:59.999
96254,2025-03-24 07:59:59.999
96255,2025-03-24 08:29:59.999
96256,2025-03-24 08:59:59.999
96257,2025-03-24 09:29:59.999
96258,2025-03-24 09:59:59.999
96259,2025-03-24 10:29:59.999
96260,2025-03-24 10:59:59.999
96261,2025-03-24 11:29:59.999
96262,2025-03-24 11:59:59.999
96263,2025-03-24 12:29:59.999
96264,2025-03-24 12:59:59.999
96265,2025-03-24 13:29:59.999
96266,2025-03-24 13:59:59.999
96267,2025-03-24 14:29:59.999
96268,2025-03-24 14:59:59.999
96269,2025-03-24 15:29:59.999
96270,2025-03-24 15:59:59.999
96271,2025-03-24 16:29:59.999
96272,2025-03-24 16:59:59.999
96273,2025-03-24 17:29:59.999
96274,2025-03-24 17:59:59.999
96275,2025-03-24 18:29:59.999
96276,2025-03-24 18:59:59.999
96277,2025-03-24 19:29:59.999
96278,2025-03-24 19:59:59.999
96279,2025-03-24 20:29:59.999
96280,2025-03-24 20:59:59.999
96281,2025-03-24 21:29:59.999
96282,2025-03-24 21:59:59.999
96283,2025-03-24 22:29:59.999
96284,2025-03-24 22:59:59.999
96285,2025-03-24 23:29:59.999
96286,2025-03-24 23:59:59.999
96287,2025-03-25 00:29:59.999
96288,2025-03-25 00:59:59.999
96289,2025-03-25 01:29:59.999
96290,2025-03-25 01:59:59.999
96291,2025-03-25 02:29:59.999
96292,2025-03-25 02:59:59.999
96293,2025-03-25 03:29:59.999
96294,2025-03-25 03:59:59.999
96295,2025-03-25 04:29:59.999
96296,2025-03-25 04:59:59.999
96297,2025-03-25 05:29:59.999
96298,2025-03-25 05:59:59.999
96299,2025-03-25 06:29:59.999
96300,2025-03-25 06:59:59.999
96301,2025-03-25 07:29:59.999
96302,2025-03-25 07:59:59.999
96303,2025-03-25 08:29:59.999
96304,2025-03-25 08:59:59.999
96305,2025-03-25 09:29:59.999
96306,2025-03-25 09:59:59.999
96307,2025-03-25 10:29:59.999
96308,2025-03-25 10:59:59.999
96309,2025-03-25 11:29:59.999
96310,2025-03-25 11:59:59.999
96311,2025-03-25 12:29:59.999
96312,2025-03-25 12:59:59.999
96313,2025-03-25 13:29:59.999
96314,2025-03-25 13:59:59.999
96315,2025-03-25 14:29:59.999
96316,2025-03-25 14:59:59.999
96317,2025-03-25 15:29:59.999
96318,2025-03-25 15:59:59.999
96319,2025-03-25 16:29:59.999
96320,2025-03-25 16:59:59.999
96321,2025-03-25 17:29:59.999
96322,2025-03-25 17:59:59.999
96323,2025-03-25 18:29:59.999
96324,2025-03-25 18:59:59.999
96325,2025-03-25 19:29:59.999
96326,2025-03-25 19:59:59.999
96327,2025-03-25 20:29:59.999
96328,2025-03-25 20:59:59.999
96329,2025-03-25 21:29:59.999
96330,2025-03-25 21:59:59.999
96331,2025-03-25 22:29:59.999
96332,2025-03-25 22:59:59.999
96333,2025-03-25 23:29:59.999
96334,2025-03-25 23:59:59.999
96335,2025-03-26 00:29:59.999
96336,2025-03-26 00:59:59.999
96337,2025-03-26 01:29:59.999
96338,2025-03-26 01:59:59.999
96339,2025-03-26 02:29:59.999
96340,2025-03-26 02:59:59.999
96341,2025-03-26 03:29:59.999
96342,2025-03-26 03:59:59.999
96343,2025-03-26 04:29:59.999
96344,2025-03-26 04:59:59.999
96345,2025-03-26 05:29:59.999
96346,2025-03-26 05:59:59.999
96347,2025-03-26 06:29:59.999
96348,2025-03-26 06:59:59.999
96349,2025-03-26 07:29:59.999
96350,2025-03-26 07:59:59.999
96351,2025-03-26 08:29:59.999
96352,2025-03-26 08:59:59.999
96353,2025-03-26 09:29:59.999
96354,2025-03-26 09:59:59.999
96355,2025-03-26 10:29:59.999
96356,2025-03-26 10:59:59.999
96357,2025-03-26 11:29:59.999
96358,2025-03-26 11:59:59.999
96359,2025-03-26 12:29:59.999
96360,2025-03-26 12:59:59.999
96361,2025-03-26 13:29:59.999
96362,2025-03-26 13:59:59.999
96363,2025-03-26 14:29:59.999
96364,2025-03-26 14:59:59.999
96365,2025-03-26 15:29:59.999
96366,2025-03-26 15:59:59.999
96367,2025-03-26 16:29:59.999
96368,2025-03-26 16:59:59.999
96369,2025-03-26 17:29:59.999
96370,2025-03-26 17:59:59.999
96371,2025-03-26 18:29:59.999
96372,2025-03-26 18:59:59.999
96373,2025-03-26 19:29:59.999
96374,2025-03-26 19:59:59.999
96375,2025-03-26 20:29:59.999
96376,2025-03-26 20:59:59.999
96377,2025-03-26 21:29:59.999
96378,2025-03-26 21:59:59.999
96379,2025-03-26 22:29:59.999
96380,2025-03-26 22:59:59.999
96381,2025-03-26 23:29:59.999
96382,2025-03-26 23:59:59.999
96383,2025-03-27 00:29:59.999
96384,2025-03-27 00:59:59.999
96385,2025-03-27 01:29:59.999
96386,2025-03-27 01:59:59.999
96387,2025-03-27 02:29:59.999
96388,2025-03-27 02:59:59.999
96389,2025-03-27 03:29:59.999
96390,2025-03-27 03:59:59.999
96391,2025-03-27 04:29:59.999
96392,2025-03-27 04:59:59.999
96393,2025-03-27 05:29:59.999
96394,2025-03-27 05:59:59.999
96395,2025-03-27 06:29:59.999
96396,2025-03-27 06:59:59.999
96397,2025-03-27 07:29:59.999
96398,2025-03-27 07:59:59.999
96399,2025-03-27 08:29:59.999
96400,2025-03-27 08:59:59.999
96401,2025-03-27 09:29:59.999
96402,2025-03-27 09:59:59.999
96403,2025-03-27 10:29:59.999
96404,2025-03-27 10:59:59.999
96405,2025-03-27 11:29:59.999
96406,2025-03-27 11:59:59.999
96407,2025-03-27 12:29:59.999
96408,2025-03-27 12:59:59.999
96409,2025-03-27 13:29:59.999
96410,2025-03-27 13:59:59.999
96411,2025-03-27 14:29:59.999
96412,2025-03-27 14:59:59.999
96413,2025-03-27 15:29:59.999
96414,2025-03-27 15:59:59.999
96415,2025-03-27 16:29:59.999
96416,2025-03-27 16:59:59.999
96417,2025-03-27 17:29:59.999
96418,2025-03-27 17:59:59.999
96419,2025-03-27 18:29:59.999
96420,2025-03-27 18:59:59.999
96421,2025-03-27 19:29:59.999
96422,2025-03-27 19:59:59.999
96423,2025-03-27 20:29:59.999
96424,2025-03-27 20:59:59.999
96425,2025-03-27 21:29:59.999
96426,2025-03-27 21:59:59.999
96427,2025-03-27 22:29:59.999
96428,2025-03-27 22:59:59.999
96429,2025-03-27 23:29:59.999
96430,2025-03-27 23:59:59.999
96431,2025-03-28 00:29:59.999
96432,2025-03-28 00:59:59.999
96433,2025-03-28 01:29:59.999
96434,2025-03-28 01:59:59.999
96435,2025-03-28 02:29:59.999
96436,2025-03-28 02:59:59.999
96437,2025-03-28 03:29:59.999
96438,2025-03-28 03:59:59.999
96439,2025-03-28 04:29:59.999
96440,2025-03-28 04:59:59.999
96441,2025-03-28 05:29:59.999
96442,2025-03-28 05:59:59.999
96443,2025-03-28 06:29:59.999
96444,2025-03-28 06:59:59.999
96445,2025-03-28 07:29:59.999
96446,2025-03-28 07:59:59.999
96447,2025-03-28 08:29:59.999
96448,2025-03-28 08:59:59.999
96449,2025-03-28 09:29:59.999
96450,2025-03-28 09:59:59.999
96451,2025-03-28 10:29:59.999
96452,2025-03-28 10:59:59.999
96453,2025-03-28 11:29:59.999
96454,2025-03-28 11:59:59.999
96455,2025-03-28 12:29:59.999
96456,2025-03-28 12:59:59.999
96457,2025-03-28 13:29:59.999
96458,2025-03-28 13:59:59.999
96459,2025-03-28 14:29:59.999
96460,2025-03-28 14:59:59.999
96461,2025-03-28 15:29:59.999
96462,2025-03-28 15:59:59.999
96463,2025-03-28 16:29:59.999
96464,2025-03-28 16:59:59.999
96465,2025-03-28 17:29:59.999
96466,2025-03-28 17:59:59.999
96467,2025-03-28 18:29:59.999
96468,2025-03-28 18:59:59.999
96469,2025-03-28 19:29:59.999
96470,2025-03-28 19:59:59.999
96471,2025-03-28 20:29:59.999
96472,2025-03-28 20:59:59.999
96473,2025-03-28 21:29:59.999
96474,2025-03-28 21:59:59.999
96475,2025-03-28 22:29:59.999
96476,2025-03-28 22:59:59.999
96477,2025-03-28 23:29:59.999
96478,2025-03-28 23:59:59.999
96479,2025-03-29 00:29:59.999
96480,2025-03-29 00:59:59.999
96481,2025-03-29 01:29:59.999
96482,2025-03-29 01:59:59.999
96483,2025-03-29 02:29:59.999
96484,2025-03-29 02:59:59.999
96485,2025-03-29 03:29:59.999
96486,2025-03-29 03:59:59.999
96487,2025-03-29 04:29:59.999
96488,2025-03-29 04:59:59.999
96489,2025-03-29 05:29:59.999
96490,2025-03-29 05:59:59.999
96491,2025-03-29 06:29:59.999
96492,2025-03-29 06:59:59.999
96493,2025-03-29 07:29:59.999
96494,2025-03-29 07:59:59.999
96495,2025-03-29 08:29:59.999
96496,2025-03-29 08:59:59.999
96497,2025-03-29 09:29:59.999
96498,2025-03-29 09:59:59.999
96499,2025-03-29 10:29:59.999
96500,2025-03-29 10:59:59.999
96501,2025-03-29 11:29:59.999
96502,2025-03-29 11:59:59.999
96503,2025-03-29 12:29:59.999
96504,2025-03-29 12:59:59.999
96505,2025-03-29 13:29:59.999
96506,2025-03-29 13:59:59.999
96507,2025-03-29 14:29:59.999
96508,2025-03-29 14:59:59.999
96509,2025-03-29 15:29:59.999
96510,2025-03-29 15:59:59.999
96511,2025-03-29 16:29:59.999
96512,2025-03-29 16:59:59.999
96513,2025-03-29 17:29:59.999
96514,2025-03-29 17:59:59.999
96515,2025-03-29 18:29:59.999
96516,2025-03-29 18:59:59.999
96517,2025-03-29 19:29:59.999
96518,2025-03-29 19:59:59.999
96519,2025-03-29 20:29:59.999
96520,2025-03-29 20:59:59.999
96521,2025-03-29 21:29:59.999
96522,2025-03-29 21:59:59.999
96523,2025-03-29 22:29:59.999
96524,2025-03-29 22:59:59.999
96525,2025-03-29 23:29:59.999
96526,2025-03-29 23:59:59.999
96527,2025-03-30 00:29:59.999
96528,2025-03-30 00:59:59.999
